"cat_code","age","sex","logMR","ch_grp","subch_grp","cat_range","ucd"
"A16","55-64","Male",-1.13919196770879,"A00-B99","A16-A19","A16-A19","Tuberculosis of lung, without mention of bacteriological or histological confirmation"
"A16","55-64","Male",-1.13919196770879,"A00-B99","A16-A19","A16-A19","Tuberculosis of larynx, trachea and bronchus, without mention of bacteriological or histological confirmation"
"A16","55-64","Male",-1.13919196770879,"A00-B99","A16-A19","A16-A19","Respiratory tuberculosis unspecified, without mention of bacteriological or histological confirmation"
"A16","55-64","Male",-1.13919196770879,"A00-B99","A16-A19","A16-A19","Primary respiratory tuberculosis without mention of bacteriological or histological confirmation"
"A16","55-64","Male",-1.13919196770879,"A00-B99","A16-A19","A16-A19","Tuberculous pleurisy, without mention of bacteriological or histological confirmation"
"A16","55-64","Male",-1.13919196770879,"A00-B99","A16-A19","A16-A19","Tuberculosis of intrathoracic lymph nodes, without mention of bacteriological or histological confirmation"
"A16","45-54","Female",-2.90383804302936,"A00-B99","A16-A19","A16-A19","Other respiratory tuberculosis, without mention of bacteriological or histological confirmation"
"A16","45-54","Female",-2.90383804302936,"A00-B99","A16-A19","A16-A19","Tuberculosis of lung, without mention of bacteriological or histological confirmation"
"A16","45-54","Female",-2.90383804302936,"A00-B99","A16-A19","A16-A19","Tuberculosis of larynx, trachea and bronchus, without mention of bacteriological or histological confirmation"
"A16","45-54","Female",-2.90383804302936,"A00-B99","A16-A19","A16-A19","Respiratory tuberculosis unspecified, without mention of bacteriological or histological confirmation"
"A16","45-54","Female",-2.90383804302936,"A00-B99","A16-A19","A16-A19","Primary respiratory tuberculosis without mention of bacteriological or histological confirmation"
"A16","45-54","Female",-2.90383804302936,"A00-B99","A16-A19","A16-A19","Tuberculous pleurisy, without mention of bacteriological or histological confirmation"
"A16","45-54","Female",-2.90383804302936,"A00-B99","A16-A19","A16-A19","Tuberculosis of intrathoracic lymph nodes, without mention of bacteriological or histological confirmation"
"A16","55-64","Female",-2.31882978294237,"A00-B99","A16-A19","A16-A19","Other respiratory tuberculosis, without mention of bacteriological or histological confirmation"
"A16","55-64","Female",-2.31882978294237,"A00-B99","A16-A19","A16-A19","Tuberculosis of lung, without mention of bacteriological or histological confirmation"
"A16","55-64","Female",-2.31882978294237,"A00-B99","A16-A19","A16-A19","Tuberculosis of larynx, trachea and bronchus, without mention of bacteriological or histological confirmation"
"A16","55-64","Female",-2.31882978294237,"A00-B99","A16-A19","A16-A19","Respiratory tuberculosis unspecified, without mention of bacteriological or histological confirmation"
"A16","55-64","Female",-2.31882978294237,"A00-B99","A16-A19","A16-A19","Primary respiratory tuberculosis without mention of bacteriological or histological confirmation"
"A16","55-64","Female",-2.31882978294237,"A00-B99","A16-A19","A16-A19","Tuberculous pleurisy, without mention of bacteriological or histological confirmation"
"A16","55-64","Female",-2.31882978294237,"A00-B99","A16-A19","A16-A19","Tuberculosis of intrathoracic lymph nodes, without mention of bacteriological or histological confirmation"
"A16","65-74","Female",-1.47834714345882,"A00-B99","A16-A19","A16-A19","Other respiratory tuberculosis, without mention of bacteriological or histological confirmation"
"A16","65-74","Female",-1.47834714345882,"A00-B99","A16-A19","A16-A19","Tuberculosis of lung, without mention of bacteriological or histological confirmation"
"A16","65-74","Female",-1.47834714345882,"A00-B99","A16-A19","A16-A19","Tuberculosis of larynx, trachea and bronchus, without mention of bacteriological or histological confirmation"
"A16","65-74","Female",-1.47834714345882,"A00-B99","A16-A19","A16-A19","Respiratory tuberculosis unspecified, without mention of bacteriological or histological confirmation"
"A16","65-74","Female",-1.47834714345882,"A00-B99","A16-A19","A16-A19","Primary respiratory tuberculosis without mention of bacteriological or histological confirmation"
"A16","65-74","Female",-1.47834714345882,"A00-B99","A16-A19","A16-A19","Tuberculous pleurisy, without mention of bacteriological or histological confirmation"
"A16","65-74","Female",-1.47834714345882,"A00-B99","A16-A19","A16-A19","Tuberculosis of intrathoracic lymph nodes, without mention of bacteriological or histological confirmation"
"A16","45-54","Male",-1.66617902857774,"A00-B99","A16-A19","A16-A19","Other respiratory tuberculosis, without mention of bacteriological or histological confirmation"
"A16","45-54","Male",-1.66617902857774,"A00-B99","A16-A19","A16-A19","Tuberculosis of lung, without mention of bacteriological or histological confirmation"
"A16","45-54","Male",-1.66617902857774,"A00-B99","A16-A19","A16-A19","Tuberculosis of larynx, trachea and bronchus, without mention of bacteriological or histological confirmation"
"A16","45-54","Male",-1.66617902857774,"A00-B99","A16-A19","A16-A19","Respiratory tuberculosis unspecified, without mention of bacteriological or histological confirmation"
"A16","45-54","Male",-1.66617902857774,"A00-B99","A16-A19","A16-A19","Primary respiratory tuberculosis without mention of bacteriological or histological confirmation"
"A16","45-54","Male",-1.66617902857774,"A00-B99","A16-A19","A16-A19","Tuberculous pleurisy, without mention of bacteriological or histological confirmation"
"A16","45-54","Male",-1.66617902857774,"A00-B99","A16-A19","A16-A19","Tuberculosis of intrathoracic lymph nodes, without mention of bacteriological or histological confirmation"
"A16","45-54","diff",1.23765901445162,"A00-B99","A16-A19","A16-A19","Other respiratory tuberculosis, without mention of bacteriological or histological confirmation"
"A16","45-54","diff",1.23765901445162,"A00-B99","A16-A19","A16-A19","Tuberculosis of lung, without mention of bacteriological or histological confirmation"
"A16","45-54","diff",1.23765901445162,"A00-B99","A16-A19","A16-A19","Tuberculosis of larynx, trachea and bronchus, without mention of bacteriological or histological confirmation"
"A16","45-54","diff",1.23765901445162,"A00-B99","A16-A19","A16-A19","Respiratory tuberculosis unspecified, without mention of bacteriological or histological confirmation"
"A16","45-54","diff",1.23765901445162,"A00-B99","A16-A19","A16-A19","Primary respiratory tuberculosis without mention of bacteriological or histological confirmation"
"A16","45-54","diff",1.23765901445162,"A00-B99","A16-A19","A16-A19","Tuberculous pleurisy, without mention of bacteriological or histological confirmation"
"A16","45-54","diff",1.23765901445162,"A00-B99","A16-A19","A16-A19","Tuberculosis of intrathoracic lymph nodes, without mention of bacteriological or histological confirmation"
"A16","85+","Male",0.972696934433367,"A00-B99","A16-A19","A16-A19","Other respiratory tuberculosis, without mention of bacteriological or histological confirmation"
"A16","85+","Male",0.972696934433367,"A00-B99","A16-A19","A16-A19","Tuberculosis of lung, without mention of bacteriological or histological confirmation"
"A16","85+","Male",0.972696934433367,"A00-B99","A16-A19","A16-A19","Tuberculosis of larynx, trachea and bronchus, without mention of bacteriological or histological confirmation"
"A16","85+","Male",0.972696934433367,"A00-B99","A16-A19","A16-A19","Respiratory tuberculosis unspecified, without mention of bacteriological or histological confirmation"
"A16","85+","Male",0.972696934433367,"A00-B99","A16-A19","A16-A19","Primary respiratory tuberculosis without mention of bacteriological or histological confirmation"
"A16","85+","Male",0.972696934433367,"A00-B99","A16-A19","A16-A19","Tuberculous pleurisy, without mention of bacteriological or histological confirmation"
"A16","85+","Male",0.972696934433367,"A00-B99","A16-A19","A16-A19","Tuberculosis of intrathoracic lymph nodes, without mention of bacteriological or histological confirmation"
"A16","65-74","diff",0.888362258001365,"A00-B99","A16-A19","A16-A19","Other respiratory tuberculosis, without mention of bacteriological or histological confirmation"
"A16","65-74","diff",0.888362258001365,"A00-B99","A16-A19","A16-A19","Tuberculosis of lung, without mention of bacteriological or histological confirmation"
"A16","65-74","diff",0.888362258001365,"A00-B99","A16-A19","A16-A19","Tuberculosis of larynx, trachea and bronchus, without mention of bacteriological or histological confirmation"
"A16","65-74","diff",0.888362258001365,"A00-B99","A16-A19","A16-A19","Respiratory tuberculosis unspecified, without mention of bacteriological or histological confirmation"
"A16","65-74","diff",0.888362258001365,"A00-B99","A16-A19","A16-A19","Primary respiratory tuberculosis without mention of bacteriological or histological confirmation"
"A16","65-74","diff",0.888362258001365,"A00-B99","A16-A19","A16-A19","Tuberculous pleurisy, without mention of bacteriological or histological confirmation"
"A16","65-74","diff",0.888362258001365,"A00-B99","A16-A19","A16-A19","Tuberculosis of intrathoracic lymph nodes, without mention of bacteriological or histological confirmation"
"A16","75-84","diff",0.59084099985231,"A00-B99","A16-A19","A16-A19","Other respiratory tuberculosis, without mention of bacteriological or histological confirmation"
"A16","75-84","diff",0.59084099985231,"A00-B99","A16-A19","A16-A19","Tuberculosis of lung, without mention of bacteriological or histological confirmation"
"A16","75-84","diff",0.59084099985231,"A00-B99","A16-A19","A16-A19","Tuberculosis of larynx, trachea and bronchus, without mention of bacteriological or histological confirmation"
"A16","75-84","diff",0.59084099985231,"A00-B99","A16-A19","A16-A19","Respiratory tuberculosis unspecified, without mention of bacteriological or histological confirmation"
"A16","75-84","diff",0.59084099985231,"A00-B99","A16-A19","A16-A19","Primary respiratory tuberculosis without mention of bacteriological or histological confirmation"
"A16","75-84","diff",0.59084099985231,"A00-B99","A16-A19","A16-A19","Tuberculous pleurisy, without mention of bacteriological or histological confirmation"
"A16","75-84","diff",0.59084099985231,"A00-B99","A16-A19","A16-A19","Tuberculosis of intrathoracic lymph nodes, without mention of bacteriological or histological confirmation"
"A16","85+","diff",0.78097928105279,"A00-B99","A16-A19","A16-A19","Other respiratory tuberculosis, without mention of bacteriological or histological confirmation"
"A16","85+","diff",0.78097928105279,"A00-B99","A16-A19","A16-A19","Tuberculosis of lung, without mention of bacteriological or histological confirmation"
"A16","85+","diff",0.78097928105279,"A00-B99","A16-A19","A16-A19","Tuberculosis of larynx, trachea and bronchus, without mention of bacteriological or histological confirmation"
"A16","85+","diff",0.78097928105279,"A00-B99","A16-A19","A16-A19","Respiratory tuberculosis unspecified, without mention of bacteriological or histological confirmation"
"A16","85+","diff",0.78097928105279,"A00-B99","A16-A19","A16-A19","Primary respiratory tuberculosis without mention of bacteriological or histological confirmation"
"A16","85+","diff",0.78097928105279,"A00-B99","A16-A19","A16-A19","Tuberculous pleurisy, without mention of bacteriological or histological confirmation"
"A16","85+","diff",0.78097928105279,"A00-B99","A16-A19","A16-A19","Tuberculosis of intrathoracic lymph nodes, without mention of bacteriological or histological confirmation"
"A40","45-54","Female",-2.10695109270932,"A00-B99","A30-A49","A30-A49","Septicaemia due to streptococcus, group B"
"A40","45-54","Female",-2.10695109270932,"A00-B99","A30-A49","A30-A49","Septicaemia due to Streptococcus pneumoniae"
"A40","45-54","Female",-2.10695109270932,"A00-B99","A30-A49","A30-A49","Septicaemia due to streptococcus, group D"
"A40","45-54","Female",-2.10695109270932,"A00-B99","A30-A49","A30-A49","Septicaemia due to streptococcus, group A"
"A40","45-54","Female",-2.10695109270932,"A00-B99","A30-A49","A30-A49","Other streptococcal septicaemia"
"A40","45-54","Female",-2.10695109270932,"A00-B99","A30-A49","A30-A49","Streptococcal septicaemia, unspecified"
"A40","55-64","diff",0.147438491074224,"A00-B99","A30-A49","A30-A49","Septicaemia due to streptococcus, group B"
"A40","55-64","diff",0.147438491074224,"A00-B99","A30-A49","A30-A49","Septicaemia due to Streptococcus pneumoniae"
"A40","55-64","diff",0.147438491074224,"A00-B99","A30-A49","A30-A49","Septicaemia due to streptococcus, group D"
"A40","55-64","diff",0.147438491074224,"A00-B99","A30-A49","A30-A49","Septicaemia due to streptococcus, group A"
"A40","55-64","diff",0.147438491074224,"A00-B99","A30-A49","A30-A49","Other streptococcal septicaemia"
"A40","55-64","diff",0.147438491074224,"A00-B99","A30-A49","A30-A49","Streptococcal septicaemia, unspecified"
"A40","65-74","diff",0.168653513701605,"A00-B99","A30-A49","A30-A49","Septicaemia due to streptococcus, group B"
"A40","65-74","diff",0.168653513701605,"A00-B99","A30-A49","A30-A49","Septicaemia due to Streptococcus pneumoniae"
"A40","65-74","diff",0.168653513701605,"A00-B99","A30-A49","A30-A49","Septicaemia due to streptococcus, group D"
"A40","65-74","diff",0.168653513701605,"A00-B99","A30-A49","A30-A49","Septicaemia due to streptococcus, group A"
"A40","65-74","diff",0.168653513701605,"A00-B99","A30-A49","A30-A49","Other streptococcal septicaemia"
"A40","65-74","diff",0.168653513701605,"A00-B99","A30-A49","A30-A49","Streptococcal septicaemia, unspecified"
"A40","75-84","diff",0.232648773307854,"A00-B99","A30-A49","A30-A49","Septicaemia due to streptococcus, group B"
"A40","75-84","diff",0.232648773307854,"A00-B99","A30-A49","A30-A49","Septicaemia due to Streptococcus pneumoniae"
"A40","75-84","diff",0.232648773307854,"A00-B99","A30-A49","A30-A49","Septicaemia due to streptococcus, group D"
"A40","75-84","diff",0.232648773307854,"A00-B99","A30-A49","A30-A49","Septicaemia due to streptococcus, group A"
"A40","75-84","diff",0.232648773307854,"A00-B99","A30-A49","A30-A49","Other streptococcal septicaemia"
"A40","75-84","diff",0.232648773307854,"A00-B99","A30-A49","A30-A49","Streptococcal septicaemia, unspecified"
"A40","45-54","diff",0.183726961141689,"A00-B99","A30-A49","A30-A49","Septicaemia due to streptococcus, group B"
"A40","45-54","diff",0.183726961141689,"A00-B99","A30-A49","A30-A49","Septicaemia due to Streptococcus pneumoniae"
"A40","45-54","diff",0.183726961141689,"A00-B99","A30-A49","A30-A49","Septicaemia due to streptococcus, group D"
"A40","45-54","diff",0.183726961141689,"A00-B99","A30-A49","A30-A49","Septicaemia due to streptococcus, group A"
"A40","45-54","diff",0.183726961141689,"A00-B99","A30-A49","A30-A49","Other streptococcal septicaemia"
"A40","45-54","diff",0.183726961141689,"A00-B99","A30-A49","A30-A49","Streptococcal septicaemia, unspecified"
"A40","75-84","Female",-0.31442184873459,"A00-B99","A30-A49","A30-A49","Septicaemia due to streptococcus, group B"
"A40","75-84","Female",-0.31442184873459,"A00-B99","A30-A49","A30-A49","Septicaemia due to Streptococcus pneumoniae"
"A40","75-84","Female",-0.31442184873459,"A00-B99","A30-A49","A30-A49","Septicaemia due to streptococcus, group D"
"A40","75-84","Female",-0.31442184873459,"A00-B99","A30-A49","A30-A49","Septicaemia due to streptococcus, group A"
"A40","75-84","Female",-0.31442184873459,"A00-B99","A30-A49","A30-A49","Other streptococcal septicaemia"
"A40","75-84","Female",-0.31442184873459,"A00-B99","A30-A49","A30-A49","Streptococcal septicaemia, unspecified"
